@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
4.64698,9.7038
11.5487,9.23836
-0.714954,-1.20405
10.3314,12.871
13.2945,10.8033
2.08526,0.350504
-0.605766,-4.85222
9.48003,12.6462
11.0797,12.7591
10.8409,11.4951
7.86603,13.7713
-1.58396,11.949
10.7798,0.0227093
8.62857,9.66298
9.22933,13.9351
1.46043,0.324414
12.1961,2.51581
1.47759,9.29131
-1.53454,9.30659
-1.1926,13.0926
2.83137,-3.74426
12.4972,12.3529
3.97455,-1.06131
12.028,14.6536
11.4556,12.08
12.7371,10.1957
-0.859444,-4.83755
9.45622,12.1031
10.2383,9.56372
-2.1727,9.33665
11.4578,6.61146
9.88875,10.5687
-0.527881,-2.53228
-1.66917,-0.77593
6.14589,10.8131
-0.268874,-2.34666
1.92591,11.3261
10.8882,2.59233
11.9354,-2.35856
-2.02523,-1.32316
1.20204,1.71769
-0.992663,2.57762
-1.18268,9.01252
10.6876,8.90464
-2.6305,6.71448
1.14063,-0.909931
2.42599,0.846955
0.684984,0.830652
9.30566,7.542
9.1322,11.5735
3.07197,8.06606
10.1746,7.05434
14.5576,9.50309
11.5267,4.0789
13.2233,-1.99657
11.9937,9.84183
3.67759,-0.944235
-1.73015,12.1341
8.39059,8.84905
8.02947,0.744465
11.8121,0.804204
10.0438,3.48085
12.6008,8.8102
2.9169,2.00318
10.2606,3.71083
8.77808,9.15448
13.5175,-2.63983
3.31951,6.9207
-3.45397,0.565817
9.87799,0.972862
9.6595,8.86563
9.88462,5.85029
9.84587,9.02506
8.99295,6.53347
4.67629,0.166561
12.8766,10.4393
9.78445,10.3193
1.95475,10.7679
10.469,-0.880681
0.63753,13.9609
-1.91853,-1.46042
-1.72782,10.1526
11.2226,9.04498
-0.375475,11.8639
12.431,1.89168
-6.13967,11.0261
9.55296,-2.81498
9.42364,12.6233
6.97773,-3.14714
11.1056,2.9693
11.4703,12.9132
0.154091,-1.63405
1.42117,-0.673289
12.6377,7.94499
14.2588,-0.336972
11.9339,1.8708
9.43467,-0.283542
12.2728,1.34948
-2.0854,0.0964326
0.940038,11.1236
9.69399,-3.95409
-0.858948,-0.977285
-1.61242,0.440452
10.5575,2.10057
9.18513,9.94401
9.85608,-2.00514
8.2291,5.68611
11.7687,8.33691
11.9765,9.1169
-0.949451,8.49428
9.5701,10.3965
0.386252,10.754
9.76536,11.4476
1.21559,11.0284
9.18596,0.476998
-1.02378,7.78833
6.04079,9.59051
14.7146,11.7994
2.3631,-1.95021
-1.16855,-0.228096
11.834,4.02823
-0.820624,0.701993
10.7651,-0.637655
6.86863,8.05636
-0.975366,-1.21564
10.7683,13.6537
7.44953,8.27058
11.3186,-0.423971
8.36323,11.1985
12.836,10.8349
10.559,6.01977
11.1078,14.9324
-2.67629,8.09977
11.5831,11.7797
7.56253,10.6745
-2.84072,10.3947
13.273,10.0238
10.8861,10.1287
11.125,0.622096
12.7328,10.0697
8.02262,11.9241
-2.97582,11.4913
0.731656,11.0595
10.259,-0.98786
11.1909,7.76906
-3.86655,-2.76241
9.05791,10.2599
12.9466,13.2051
0.194562,10.4717
8.81378,0.307284
13.1173,8.33278
11.8243,8.18213
0.609742,0.251508
1.92942,13.2582
7.35056,9.42417
-2.25268,11.8395
9.9209,8.59777
12.0278,-3.09669
1.35768,-3.97897
13.8802,7.98323
-0.494785,-0.640115
4.16396,11.0404
9.81235,9.67958
6.36099,3.38023
2.42157,12.1385
4.2976,3.00754
7.30602,2.235
0.165042,11.1848
0.520017,9.56034
12.1339,10.0477
7.31482,13.028
11.3185,10.3911
10.7698,12.0919
8.58252,13.3119
-0.146437,1.27856
0.579608,-0.666895
0.786975,-1.29328
13.2256,10.3613
1.97409,1.79215
-2.83397,-2.89699
-2.32104,10.8743
-2.71007,6.992
7.32449,7.96808
-1.15226,8.22655
-0.395254,-2.24758
6.89259,8.05398
8.43957,12.4901
12.6697,7.43822
-5.6814,0.702193
11.365,1.00494
0.058936,8.56131
-1.04651,5.86347
-0.197355,-0.16227
9.6263,9.51044
10.4313,-4.39714
10.758,-2.88418
1.99788,3.17003
-0.762789,9.6016
7.93032,1.7045
6.58918,12.0151
8.36291,-0.412809
12.9528,10.5579
1.77769,-0.973635
-0.645668,9.29526
0.620538,-3.88896
10.0897,10.8916
0.786027,-2.77921
12.3691,-0.709862
-1.81014,0.656528
9.42084,2.43295
2.78817,1.31276
9.3493,11.4929
11.6276,9.0659
-3.57772,3.28208
9.79802,2.47212
12.0082,9.5426
11.065,-0.45256
-1.81283,-0.790834
1.5985,-3.4278
8.58285,7.74504
12.6122,12.7167
10.1008,8.02085
10.8497,1.88105
2.19707,10.7755
-0.155889,-1.48842
10.0384,9.52178
9.21368,1.87094
1.57882,14.2263
10.7195,8.08855
1.91625,11.6946
-2.63203,12.8567
11.8697,11.1593
15.0562,0.845162
8.5823,11.2478
-1.14685,-1.27747
1.27692,-1.59119
1.06891,-0.745644
7.58537,9.77945
11.2354,-0.461017
13.3593,12.7495
0.716826,4.64089
-0.28952,12.9287
9.68885,-2.70928
9.01881,7.26322
12.3408,10.2043
10.5436,9.93228
-2.1902,10.1435
0.402025,12.8593
5.33838,9.78748
11.5395,10.5046
-0.157073,1.84183
0.591039,-0.691381
11.1482,7.50987
1.84621,-0.604547
10.3781,9.31997
2.43296,4.28168
8.14489,8.00775
9.12937,8.95838
9.97716,10.513
1.6724,0.47212
10.0355,4.0818
11.5558,0.236401
2.16764,-0.311814
6.07487,-3.72089
10.5897,10.4519
11.118,3.62483
10.6992,10.6334
11.9512,10.8684
2.43971,-0.218264
-0.369138,-1.54487
11.3795,7.91835
6.46928,0.945053
9.51897,9.67751
-2.8331,-1.98826
-2.34717,8.73954
-0.464386,12.2887
5.96348,12.5684
0.871507,12.9317
12.8322,2.30588
11.1165,-0.31053
0.725923,0.566342
11.535,10.668
10.7446,-0.113716
-3.91234,-3.43795
8.73552,0.675035
7.73552,7.82161
7.6731,-0.628619
-2.56648,8.23383
6.69151,-2.80354
9.83506,-0.391023
-1.96648,3.07495
5.27706,9.20587
9.09938,10.526
10.8361,-2.92963
12.019,9.46032
1.49894,3.68816
6.21638,8.42039
9.37968,-2.47524
7.57984,9.60288
10.6371,-0.794095
9.07247,9.02884
9.81819,0.983158
5.52301,1.93924
6.87164,-0.143265
1.46965,-1.44347
-2.38219,10.9372
10.7089,8.4083
1.19656,2.54922
0.972523,-0.571811
11.0309,-2.79915
8.73624,11.6803
8.32831,9.57361
9.08008,0.866554
-1.44787,10.3007
1.57588,-3.23956
-2.40314,2.79471
10.437,11.3347
6.9313,2.48433
-3.63166,2.83141
7.52451,5.08716
10.2763,8.89078
4.72804,8.78423
6.3978,12.9913
10.6499,11.5011
11.477,3.71484
15.9539,2.70469
11.8034,8.63871
9.47711,-2.35131
9.85262,8.24078
-3.45954,0.178698
-0.252299,-3.56732
4.46508,10.3012
3.89104,-0.0821235
11.5036,5.65147
8.02572,10.8846
6.88768,-0.547717
10.0678,-0.848428
12.7508,7.3146
-0.281573,-1.64008
4.67601,10.149
-0.579583,-1.85879
12.3379,0.241898
10.3043,8.26709
-1.66078,0.429776
0.948945,1.00981
10.4187,9.91283
-3.87262,1.64272
8.74079,9.24207
9.81527,9.68599
1.40444,8.41619
9.5901,10.0516
2.68635,4.60259
8.86839,-3.02416
9.44458,11.999
7.38526,-3.02599
9.46512,9.01636
8.05989,1.32939
6.9985,9.23979
11.9971,1.34761
-2.78706,7.70314
10.9836,-1.16833
-5.13203,-0.617858
10.7037,10.6295
-1.66788,11.7931
10.9352,13.6771
10.9933,6.19285
10.084,8.74642
-0.181509,0.993791
11.9708,13.3025
1.20583,-1.28969
10.9386,7.67109
-1.51363,0.469414
2.36497,-1.08259
0.839371,-0.647492
6.80785,14.0993
8.21559,6.11077
7.35973,10.8135
12.4698,-2.95815
3.14429,10.9347
-1.56713,-2.35451
10.8181,9.49756
1.12361,2.89624
2.71149,11.8075
11.8905,10.4887
10.6664,-2.79645
1.91479,12.1012
8.93033,2.16935
10.4619,10.3161
1.86301,-0.693337
11.6784,11.2498
8.48151,8.34905
11.2026,8.75698
-1.82788,3.12048
-1.58116,10.6418
-0.403583,-0.732989
9.81318,7.23553
-0.192926,10.0472
-1.15206,-3.95319
0.890798,11.9733
-0.519034,13.7277
-0.351842,10.288
11.5988,9.78853
9.71022,-3.23037
1.50933,0.487079
-1.88608,7.86837
12.0638,6.88238
8.27758,8.30114
1.38406,-0.354549
9.59868,9.10545
5.98094,-2.14179
-2.40085,8.4237
2.51992,11.0353
10.5392,10.6736
6.80068,10.5643
10.802,0.956605
4.87101,0.012333
10.2676,10.2459
-2.66842,0.406521
12.8438,7.22219
1.65964,8.05822
-0.330494,2.99032
6.63999,8.95249
9.14173,9.99963
8.5473,4.07281
-0.284288,11.4891
9.695,9.09234
9.93044,11.6632
9.65887,2.72007
10.7276,11.785
0.0808853,0.189138
9.27701,-1.36731
0.739131,12.5341
7.60063,1.63451
-1.7658,10.398
-0.00751837,10.1362
12.1057,9.53255
8.30827,-2.24798
12.5926,6.65122
10.9545,11.0514
-0.829712,1.00376
9.65928,-0.75612
7.48483,0.691857
14.7353,11.2434
13.6348,8.40862
10.0783,10.0065
2.29553,2.30515
12.7987,13.2023
7.41939,-2.84539
8.04627,8.20369
2.75031,8.18588
8.97236,8.02286
9.5029,8.89098
10.8188,10.5232
1.96978,-1.68583
0.134836,-0.443483
8.65089,10.5933
9.34484,0.980646
0.150642,-0.212132
0.988393,-0.756335
3.60298,1.63196
1.09369,8.56597
0.452564,2.1635
9.79824,6.08769
11.9229,10.542
11.363,3.75779
10.7777,10.9387
13.1656,10.3968
6.8692,12.1175
10.8051,9.71849
0.167535,8.98793
8.86505,14.0633
0.45314,8.21869
8.12712,8.10559
4.17587,8.07805
-3.89233,1.08762
-0.986283,-2.12898
-0.236394,10.8102
10.2131,1.99959
-0.234565,9.38178
9.43054,2.08065
11.7712,-2.17831
11.4095,7.46356
-2.18367,1.40021
8.02699,9.03695
11.5502,8.77388
14.1475,12.1248
0.951624,1.6315
10.4573,10.7035
3.68463,1.18731
2.99106,9.99333
-0.296291,8.2122
9.97651,15.0361
11.9935,11.7392
9.74932,-1.56657
9.02847,11.0641
7.84702,11.7126
2.69018,-0.945095
11.7618,4.16092
9.28531,14.5879
9.76939,7.22319
-3.42522,8.78124
7.14227,-2.23455
-2.00127,10.2674
11.2756,7.60753
12.1228,-2.12499
10.2975,12.7944
-2.5947,-1.83537
11.2304,0.113951
2.70549,-0.123702
6.97813,10.126
-2.56802,8.55961
9.87384,11.4598
2.42021,2.8181
9.67818,0.618563
-0.766376,9.8924
7.5084,10.788
0.168008,-2.03178
3.43452,7.23192
9.23873,7.7269
1.31495,8.52084
11.036,8.46403
-1.96732,11.8286
-2.09528,-2.6127
9.34071,1.47134
7.93566,8.93538
-2.96738,1.82463
10.3079,7.6024
0.140139,1.03913
11.4861,-2.93845
10.6347,8.8983
2.11018,10.1924
-0.218598,1.57201
11.9004,-3.67393
12.8301,11.2696
10.3754,9.42935
-1.76641,0.217782
3.04809,4.59568
7.70024,8.92462
8.54994,11.8137
0.874273,8.17967
11.2709,-0.671595
7.85829,8.71525
-3.04233,-0.232775
10.4296,0.401526
12.3977,8.4489
-4.73976,10.2234
11.5519,7.7021
4.30777,-0.564932
9.07439,8.33978
9.35666,15.2297
12.8041,2.60242
10.5424,12.3438
10.3384,1.87717
11.7218,-0.609887
11.3605,2.00658
1.39285,1.50001
12.3429,7.04905
-2.80801,12.0241
10.578,7.76016
8.84898,-1.22367
11.6119,9.80137
9.18789,7.72991
14.0138,12.1325
-0.826567,1.74523
10.7589,10.8668
13.5599,9.01813
-4.41556,9.72239
0.849104,-0.210371
10.3086,10.3625
11.2604,-1.13167
9.24623,5.47186
4.17716,-0.395879
5.98271,0.00238253
12.3697,7.25046
7.79037,9.16634
2.01053,12.2661
12.8089,2.1599
8.8248,7.04491
8.3429,6.78901
9.63189,7.76501
10.3335,6.60199
10.7766,9.85874
10.1514,11.1756
4.9583,8.9525
11.9307,0.249349
11.0906,11.3637
15.6199,9.85082
1.70694,11.4128
10.2985,1.56471
0.481845,-1.08678
1.75649,13.7525
11.5569,10.3326
9.16996,-0.793744
8.75107,10.3997
3.00189,0.833134
10.0495,6.86592
0.173236,13.3011
10.0049,9.79465
10.6249,-1.52525
10.4512,13.332
12.2247,12.1124
9.98021,10.3726
7.52462,9.39918
12.3458,-3.2733
13.2456,8.38442
-0.798278,9.41807
11.6444,8.3489
11.2062,13.8963
1.64522,10.707
0.52196,0.354385
13.5395,8.23445
11.438,4.24336
-1.05826,11.4633
11.5545,3.03685
11.8812,12.3915
8.24522,5.35108
8.53328,-3.74741
4.89587,3.06646
8.94211,-5.28946
2.1663,1.30313
1.31078,0.83191
9.91764,0.54474
12.2465,10.4894
5.29354,9.8037
13.4427,13.0645
8.0216,7.65925
6.20965,7.91058
1.07195,10.3994
9.89544,12.5722
-0.71307,11.0352
1.53677,2.42169
11.1878,10.4443
9.13569,-2.48605
-4.15832,10.9758
4.21319,12.5666
0.166174,10.7625
12.1924,8.95816
12.8966,-1.34601
-0.946547,1.13217
12.1752,12.0333
7.82579,12.9131
7.7203,10.1699
-0.633825,0.591556
-0.0243601,11.5824
8.52603,9.87376
14.5526,13.8872
10.4363,-2.41662
2.21826,8.09881
9.85264,5.69592
7.7761,10.6394
11.898,8.43004
10.7225,1.97495
-1.59801,0.748332
0.890203,9.12201
8.45374,8.25234
8.61968,7.05069
12.1075,8.19083
9.86468,11.8412
8.95043,9.84081
9.50307,7.42181
11.3777,-0.00804024
10.6198,5.67956
0.608973,10.3172
10.979,-1.43509
-1.8405,10.2158
11.7672,6.83254
10.5707,7.25383
7.56629,-0.388088
-2.93696,10.4947
-1.26836,9.93758
10.8362,-2.85463
2.13731,-2.13039
8.92839,8.74522
1.02161,2.18473
13.2484,11.2762
12.4746,-0.779464
11.8208,8.09689
1.32384,0.815153
-1.20704,1.03603
10.667,7.0025
-0.065558,9.95612
8.50823,6.88579
10.1719,2.56644
-1.75483,10.6753
11.3707,10.5571
11.7182,9.31783
6.04861,10.7805
10.9508,-1.0928
13.3202,10.0325
-1.5736,7.43722
0.371576,1.02074
12.1157,9.00317
3.69393,2.64975
3.84921,0.906957
10.2973,-0.815275
5.22436,1.45967
-1.00985,-2.47824
9.36716,9.96609
-0.556545,7.73867
8.09707,2.08737
9.05465,2.72949
0.893555,5.50914
-0.918176,2.82244
11.0625,10.6505
12.2038,-2.03743
11.9059,9.40477
0.326388,9.05087
3.24103,11.484
7.55944,9.41454
11.2155,8.65196
7.32442,8.94493
-2.06097,-1.47577
8.01771,1.89895
8.45447,6.33871
10.4072,0.846186
-3.08972,9.90624
5.97507,10.1027
-2.76883,10.4762
9.22699,-3.15862
-4.95003,11.0353
10.3905,11.2224
9.5454,-2.02859
11.3958,12.9623
8.34186,-1.1924
9.07566,11.6126
15.5706,9.2696
-1.48999,8.78218
11.5796,7.80743
-0.315781,-0.844055
11.0707,12.3296
-0.892099,12.4153
9.91341,0.0545734
1.08957,3.92685
10.0997,-1.61675
10.1198,13.2858
11.3588,-0.645049
9.77966,9.93818
6.88072,1.61472
12.8525,13.2269
12.1638,8.07521
8.18685,-1.7831
7.30215,-4.65305
12.6712,10.8197
-0.41552,1.27775
8.44684,-0.430291
14.9283,1.59718
15.1928,14.594
10.675,9.66217
9.73108,10.8062
10.5373,14.5629
