@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
-0.252299,-3.56732
10.6992,10.6334
1.42117,-0.673289
1.6724,0.47212
10.979,-1.43509
-1.81283,-0.790834
12.5926,6.65122
7.20409,10.0351
11.3777,-0.00804024
12.9528,10.5579
14.7146,11.7994
9.5029,8.89098
2.99106,9.99333
12.2728,1.34948
8.51972,9.66828
-3.45954,0.178698
10.1198,13.2858
11.5988,9.78853
13.1173,8.33278
4.89587,3.06646
14.5526,13.8872
2.01053,12.2661
11.0824,4.91214
-2.77354,8.67139
0.830031,2.89861
13.5395,8.23445
12.3843,2.44285
9.05791,10.2599
-2.84072,10.3947
-1.20704,1.03603
6.89259,8.05398
-2.32104,10.8743
2.3631,-1.95021
14.277,7.7331
2.08746,8.01096
11.6444,8.3489
-1.26836,9.93758
14.1475,12.1248
8.07379,1.19188
11.4095,7.46356
11.6119,9.80137
2.95172,9.58934
-0.283368,-0.199745
-0.28952,12.9287
8.98839,7.48958
-0.886717,8.43231
9.91764,0.54474
-3.04233,-0.232775
8.02262,11.9241
4.16588,10.8579
1.02161,2.18473
-4.41556,9.72239
11.2062,13.8963
-0.315781,-0.844055
-0.762789,9.6016
9.91341,0.0545734
-2.56802,8.55961
10.1514,11.1756
-1.58116,10.6418
0.893555,5.50914
5.96348,12.5684
9.02847,11.0641
0.63753,13.9609
-1.82788,3.12048
11.2113,15.1372
-0.403583,-0.732989
7.30602,2.235
-0.236394,10.8102
14.2588,-0.336972
-1.05826,11.4633
0.150642,-0.212132
11.8812,12.3915
12.6377,7.94499
11.9935,11.7392
-3.45397,0.565817
12.8322,2.30588
2.36497,-1.08259
0.609742,0.251508
0.972523,-0.571811
-2.1902,10.1435
1.33916,-0.168749
0.194562,10.4717
-0.192926,10.0472
10.6347,8.8983
11.8121,0.804204
2.83137,-3.74426
-0.534943,1.48811
9.05465,2.72949
13.2256,10.3613
1.92942,13.2582
10.802,0.956605
9.74932,-1.56657
12.0638,6.88238
-1.91853,-1.46042
8.01785,10.5525
7.5084,10.788
6.54614,10.2766
9.01881,7.26322
11.3663,-0.32651
11.5545,3.03685
7.79037,9.16634
10.4619,10.3161
9.98021,10.3726
-1.66078,0.429776
5.98271,0.00238253
8.5473,4.07281
9.22933,13.9351
10.2985,1.56471
7.38526,-3.02599
-1.51166,8.80485
1.88995,9.31191
0.134836,-0.443483
9.17193,-4.52783
7.32442,8.94493
7.35973,10.8135
9.65928,-0.75612
10.9761,1.10382
1.80777,-0.667409
1.91625,11.6946
12.4972,12.3529
7.72302,9.09301
10.9608,0.348227
-1.0656,6.98466
11.7618,4.16092
1.32384,0.815153
-2.46225,10.0478
14.9283,1.59718
9.23873,7.7269
11.125,0.622096
10.0049,9.79465
1.01465,1.89042
11.9004,-3.67393
-1.00985,-2.47824
9.5701,10.3965
-0.633825,0.591556
11.7687,8.33691
12.6122,12.7167
1.57588,-3.23956
5.27706,9.20587
9.12567,11.0069
2.46943,9.57827
-0.181509,0.993791
8.52211,10.857
0.386252,10.754
13.5175,-2.63983
10.3335,6.60199
8.27758,8.30114
8.09707,2.08737
2.65308,-0.460631
-0.375475,11.8639
11.9059,9.40477
8.88564,-4.95233
0.140139,1.03913
11.5267,4.0789
6.9985,9.23979
-2.6305,6.71448
13.8802,7.98323
10.469,-0.880681
10.6876,8.90464
3.97455,-1.06131
8.86505,14.0633
6.89216,8.34875
-1.7742,11.2581
8.8248,7.04491
0.0990264,8.36349
0.940038,11.1236
7.14227,-2.23455
9.79824,6.08769
3.31951,6.9207
9.83506,-0.391023
10.2131,1.99959
9.67796,8.36794
7.85829,8.71525
7.93032,1.7045
-2.96738,1.82463
4.21319,12.5666
-1.72782,10.1526
0.988393,-0.756335
1.06891,-0.745644
-0.351842,10.288
13.6918,12.4815
8.58252,13.3119
9.97716,10.513
11.898,8.43004
10.5436,9.93228
8.36291,-0.412809
1.47548,-2.45438
-3.87262,1.64272
1.65964,8.05822
9.89544,12.5722
1.31078,0.83191
9.18513,9.94401
9.1322,11.5735
9.34484,0.980646
4.2976,3.00754
9.27701,-1.36731
-0.169659,9.553
7.7203,10.1699
-0.344824,8.47128
-0.423129,0.457362
-0.949451,8.49428
6.28514,0.352832
7.69622,10.3796
10.3086,10.3625
9.5454,-2.02859
-1.95983,10.4127
12.1339,10.0477
0.326388,9.05087
11.8034,8.63871
11.9937,9.84183
7.31482,13.028
-0.00751837,10.1362
-1.78727,9.20247
15.5706,9.2696
12.7371,10.1957
-3.91234,-3.43795
10.4072,0.846186
-0.197355,-0.16227
11.7712,-2.17831
9.43467,-0.283542
-0.0104911,10.8344
11.9354,-2.35856
8.5823,11.2478
9.86468,11.8412
11.5335,11.5428
11.5796,7.80743
10.3044,-2.52951
-1.77294,-0.219129
9.1496,11.5714
0.520017,9.56034
8.44684,-0.430291
9.18596,0.476998
10.9933,6.19285
10.4296,0.401526
11.8697,11.1593
-0.276468,9.23476
9.47711,-2.35131
9.94007,2.01545
3.47825,-2.14059
11.6784,11.2498
0.0701485,13.1913
11.2301,9.22207
2.36282,10.317
8.24522,5.35108
-2.78706,7.70314
5.33838,9.78748
-1.1926,13.0926
1.57882,14.2263
-0.975366,-1.21564
-1.73015,12.1341
2.43296,4.28168
6.14589,10.8131
12.8525,13.2269
6.63999,8.95249
7.30215,-4.65305
1.91479,12.1012
0.471925,7.47258
-0.918176,2.82244
3.43452,7.23192
12.8966,-1.34601
-1.7658,10.398
10.6198,5.67956
4.72804,8.78423
1.49894,3.68816
12.1058,1.5459
-1.81014,0.656528
7.56629,-0.388088
1.41131,10.5887
-1.51363,0.469414
8.02699,9.03695
4.17716,-0.395879
12.9466,13.2051
1.20204,1.71769
11.1983,7.28932
10.7225,1.97495
0.591039,-0.691381
1.99788,3.17003
6.69151,-2.80354
7.58705,2.6877
-0.268874,-2.34666
0.165042,11.1848
2.75031,8.18588
11.036,8.46403
-1.48999,8.78218
8.14489,8.00775
10.6371,-0.794095
8.77491,8.00527
-0.579583,-1.85879
10.8882,2.59233
2.32848,-0.74909
12.0103,-1.17834
11.0906,11.3637
9.50307,7.42181
3.04809,4.59568
11.0797,12.7591
1.39285,1.50001
-2.02336,9.82917
2.9169,2.00318
14.533,10.7353
