@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
8.27758,8.30114
10.259,-0.98786
12.1228,-2.12499
-1.81014,0.656528
4.67601,10.149
9.35666,15.2297
10.0678,-0.848428
8.10825,8.25509
9.85264,5.69592
11.8905,10.4887
-2.25268,11.8395
4.16396,11.0404
-2.08754,10.2678
12.3458,-3.2733
12.5455,8.44122
8.04627,8.20369
-1.48999,8.78218
0.782322,-2.0979
9.47169,13.3645
-0.645668,9.29526
-0.268874,-2.34666
7.60063,1.63451
9.27701,-1.36731
-3.63166,2.83141
2.71149,11.8075
2.01053,12.2661
10.9352,13.6771
9.17193,-4.52783
9.47711,-2.35131
11.3605,2.00658
9.5454,-2.02859
6.65627,10.7174
-1.59801,0.748332
-1.15206,-3.95319
12.3239,12.8874
6.97773,-3.14714
-1.05826,11.4633
-0.00751837,10.1362
9.91341,0.0545734
9.67818,0.618563
9.28531,14.5879
9.83506,-0.391023
1.46965,-1.44347
1.19656,2.54922
3.68463,1.18731
2.08746,8.01096
-0.858948,-0.977285
4.43719,0.183355
14.1475,12.1248
11.5036,5.65147
11.898,8.43004
9.90314,1.33878
-2.46225,10.0478
-3.86655,-2.76241
11.721,-0.342913
-1.56713,-2.35451
-0.519034,13.7277
7.31482,13.028
8.86505,14.0633
6.14589,10.8131
6.09561,16.0267
-0.507812,6.67021
15.5706,9.2696
12.1339,10.0477
1.06891,-0.745644
-2.18367,1.40021
9.79824,6.08769
9.07439,8.33978
7.08104,8.13574
12.1075,8.19083
6.9313,2.48433
10.3086,10.3625
12.1157,9.00317
-0.986283,-2.12898
8.14489,8.00775
9.81527,9.68599
10.2985,1.56471
2.65308,-0.460631
1.86301,-0.693337
13.273,10.0238
9.48003,12.6462
-3.7511,0.970757
12.7208,7.70933
10.4512,13.332
-1.82788,3.12048
9.77966,9.93818
-0.169659,9.553
13.2256,10.3613
10.0495,6.86592
-2.5947,-1.83537
-0.369138,-1.54487
0.167535,8.98793
9.22151,0.134862
6.88338,0.247912
8.45447,6.33871
8.84898,-1.22367
8.12712,8.10559
8.75107,10.3997
8.34186,-1.1924
14.277,7.7331
