@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
9.42084,2.43295
10.4187,9.91283
-1.1926,13.0926
9.43467,-0.283542
3.14429,10.9347
-1.66917,-0.77593
8.52603,9.87376
8.5473,4.07281
10.3905,11.2224
0.150642,-0.212132
12.6516,8.84141
6.79949,-4.56326
10.1198,13.2858
10.5074,5.6615
12.3379,0.241898
8.01785,10.5525
1.75368,9.96342
3.68463,1.18731
8.09707,2.08737
9.22933,13.9351
7.47802,8.59164
10.6992,10.6334
1.57882,14.2263
-2.00127,10.2674
5.96348,12.5684
-1.5736,7.43722
1.62099,-3.64251
-3.86655,-2.76241
10.193,7.43631
8.62556,12.5514
9.3493,11.4929
10.8073,8.50124
10.5373,14.5629
12.1339,10.0477
8.18685,-1.7831
-2.5947,-1.83537
7.60063,1.63451
9.18513,9.94401
-1.81283,-0.790834
-0.0813104,9.55834
9.46512,9.01636
6.58918,12.0151
-2.93696,10.4947
12.8322,2.30588
6.20965,7.91058
3.00189,0.833134
9.97651,15.0361
0.376454,-1.59503
0.782322,-2.0979
10.675,9.66217
9.63189,7.76501
12.3458,-3.2733
-0.197355,-0.16227
8.27758,8.30114
-2.63203,12.8567
10.8497,1.88105
2.1663,1.30313
3.84921,0.906957
9.48003,12.6462
6.27554,-1.58322
8.45374,8.25234
0.168008,-2.03178
8.36291,-0.412809
2.22197,9.53167
-2.40314,2.79471
10.1719,2.56644
11.1671,0.359657
5.98094,-2.14179
0.134836,-0.443483
1.42117,-0.673289
10.8882,2.59233
11.5558,0.236401
10.4363,-2.41662
11.5796,7.80743
12.2948,8.67373
-0.344824,8.47128
0.951624,1.6315
6.8692,12.1175
12.6377,7.94499
2.46943,9.57827
12.3239,12.8874
6.3978,12.9913
5.29354,9.8037
-3.91234,-3.43795
8.92839,8.74522
11.8905,10.4887
-1.16855,-0.228096
6.46928,0.945053
7.32442,8.94493
-2.0854,0.0964326
8.87907,11.0555
6.87164,-0.143265
-0.71307,11.0352
12.8089,2.1599
9.62504,1.12688
-1.26836,9.93758
10.758,-2.88418
6.14589,10.8131
8.50823,6.88579
9.44458,11.999
7.30215,-4.65305
-2.56648,8.23383
10.201,-4.67069
9.16996,-0.793744
10.4296,0.401526
8.74079,9.24207
9.14173,9.99963
9.94007,2.01545
9.65887,2.72007
1.69834,-5.38589
1.39285,1.50001
1.40444,8.41619
2.95172,9.58934
-2.6305,6.71448
